Polymnie : Collection de Choeurs à 2 ou 3 voix égales avec accompagnement de Piano, pour Ecoles de Musiques, Sociétés Chorales, etc.	Polymnie : Collection de Choeurs à 2 ou 3 voix égales avec accompagnement de Piano, pour Ecoles de Musique, Sociétés Chorales, etc.
Pop Choral Series	
Popular Edition	
Portfolio Lerarenopleiding Koninklijk Conservatorium Brussel, dep. Erasmushogeschool	
Portuguese Composers Series	
Potpourris	
Potpourris pour piano sur des thèmes favoris des opéras modernes et classiques	Potpourris pour piano sur des thèmes favorits des opéras modernes et classiques
Potpourris pour piano sur des thèmes favorits des opéras modernes et classiques	
Potpourris sur des motifs d' Opéras favoris pour le Piano	Potpourris pour piano sur des thèmes favorits des opéras modernes et classiques
Pour les Pianistes	
Pour nos babys	
[Pourquoi pas ?	
[Pourquoi pas?	
Pour saxophone alto mi bémol et piano : transcriptions par Marcel MULE : Professeur au Conservatoire	Pour saxophone alto mi bémol et piano, transcriptions par Marcel Mule
Praeclassica Eulenburg	
Pratica musicale	
Praxis der Chorprobe	
Praxis der Musiktherapie	
Préludes et fugues : pour l'étude préparatoire au Clavecin bien tempéré de Jean-Sébastien Bach	
Premières mélodies	
Premier jazz series	
Premiers Solos en forme de morceaux de concours extraits des concertos célèbres pour violon et piano	
Premiers Solos extraits de Concertos Classiques : pour violon et piano	
Premio Valentino Bucchi	
Présences	
Presser Instrumental Library	
primus inter pares	
Princeton Paperbacks	
Princeton Studies in Opera	
Prisma - Technica : bibliotheek voor moderne technici	Prisma-Technica : bibliotheek voor moderne technici
Privé-Domein	
Pro Civitate	
Professional's Handbood of Orchestral Excerpts	Professional's Handbook of Orchestral Excerpts
Progetto Monteverdi	
Progetto Mozart	
Progetto Rossini	
Programmabrochures van het NIR	
[Programmabrochures van het NIR : Nieuwe reeks]	
Proizvedeniya sovetskikh kompozitorov : dlya strunnogo orkestra = Works by Soviet Composers : for String Orchestra	Works by Soviet Composers : for String Orchestra
Proizvedeniya sovetskikh kompozitorov : dlya violoncheli i fortepiano i violoncheli solo = Works by Soviet Composers : for Cello and Piano and Cello Solo	Works by Soviet Composers : for Cello and Piano and Cello Solo
Proizvedeniya ukrainskikh kompozitorov na stikhi A. S. Pushkina : dlya golosa i kamernogo orkestra	
Pro musica nova	
Provence, Alpes, Cöte d' Azur	
Provinciale commissie voor geschiedenis en volkskunde	
Provinciale Commissie voor geschiedenis en volkskunde	Provinciale commissie voor geschiedenis en volkskunde
Provinciale Commissie voor Geschiedenis en Volkskunde	Provinciale commissie voor geschiedenis en volkskunde
Pubblicazioni del D.AR.FI.CL.ET. Nuova serie	
Publicaciones del Departamento de Música Bibliotheca de Cataluña [= PBC]	Publicaciones del Departamento de Música Bibliotheca de Cataluña
Publicaties van het Museum Plantin-Moretus en het Stedelijk Prentenkabinet	
Publication de la Société française de musicologie	
[Publications de la Maison de l' Outil]	
Publications de la Société belge de Musicologie	
Publications de la Société de Musique d' Autrefois	
Publications de la Société française de musicologie	
Publications de la Société française de Musicologie	Publications de la Société française de musicologie
Publications de la Société française de musicologie [= PSFM] : 1ère série	Publications de la Société française de musicologie ; 1e série
Publications de la Société française de musicologie [= PSFM] : 5. Série : Transcription automatique de tablatures	Publications de la Société française de musicologie ; 5e Série. Transcription automatique de tablatures
Publications de la Société française de musicologie [= PSFM] : Deuxième Série = 2nd Series	Publications de la Société française de musicologie ; 2e série
Publications de la Société française de musicologie [= PSFM] : Troisième série	Publications de la Société française de musicologie ; 3e série
µpublications de l'Institut de Musicologie de l'Université de Paris	Publications de l' Institut de Musicologie de l' Université de Paris
Publications de l' Institut de Musicologie de l' Université de Paris	
Publications de l' Institut Royal Colonial Belge : Mémoires = Publicatieën van het Koninklijk Belgisch Koloniaal Instituut : Verhandelingen	
Publications d' histoire de l' art et d' archéologie de l' Université Catholique de Louvain	
Publications d' Histoire de l' Art et d' Archéologie de l' Université Catholique de Louvain	Publications d' histoire de l' art et d' archéologie de l' Université Catholique de Louvain
Publications du Centre de Musique Baroque de Versailles	
Publications Franco-Allemandes	
Publications Nouvelle Belges pour Harmonies et Fanfares	Publications nouvelles belges pour harmonie & fanfares
Publications nouvelles belges pour harmonie & fanfare	Publications nouvelles belges pour harmonie & fanfares
Publications nouvelles belges pour harmonies et fanfares	Publications nouvelles belges pour harmonie & fanfares
Publications of the Early Music Institute	
Publications of the Paul Sacher Foundation	
Publications Universitaires Européennes = Europäische Hochschulschriften = European University Studies : Série XXXVI. Musicologie = Reihe XXXVI. Musikwissenschaft = Series XXXVI. Musicology	Europäische Hochschulschriften ; 36
Publikaties van de Stadsbibliotheek en het Archief en Museum voor het Vlaamse Cultuurleven	
Publikaties van het Seminarie voor Musicologie	
Publikaties van het seminarie voor muziekgeschiedenis	
Publikationen älterer Musik	
Publikationen aus der Wiener Stadt- und Landesbibliothek	
Publikationen der Hochschule für Musik und Theater Hannover	
Publikationen der Schweizerischen Musikforschenden Gesellschaft	
Publikationen der Schweizerischen Musikforschenden Gesellschaft [= Publications de la Société Suisse de Musicologie]	Publikationen der Schweizerischen Musikforschenden Gesellschaft
Publikationen der Wiener Musikhochschule	
Publikationen des Instituts für Musikanalytik Wien	
Publikationen des Instituts für Österreichische Musikdokumentation	
Publikationer utgivna av Kungl. Musikaliska Akademiens bibliotek = Publications of the Library of the Royal Swedish Academy of Music	Publications of the Library of the Royal Swedish Academy of Music
Purcell Society Edition	
Quaderni Casa Piccinni	
Quaderni della Fondazione Scavolini. Serie Beni Culturali	
Quaderni Monografici del Comune di Bari	
Quatre berceuses / éditées par les Laboratoires de la Passiflorine	Quatre berceuses
Quatre leçons des morts	
Quatre petits morceaux de concert	
Quattro liriche su antica poesia popolare armena	
Quellenkataloge zur Musikgeschichte	
Quellen und Studien zur Geschichte der Mannheimer Hofkapelle	
Que sais-je ? : collection encyclopédique	
Qui est qui en Belgique francophone 1981-1985	
Radio-Musette	
Rarità	
Rarita musicale	
Rarita Musicali	Rarita musicale
Rarità per orchestra	
Rastatter Notenoffizin	
Raster Reeks	
Ravensburger Taschenbücher	
Recent Researches in the music of the Baroque Era	Recent Researches in the Music of the Baroque Era
Recent Researches in the Music of the Baroque Era	
Recent Researches in the Music of the Classical Era	
Recent Researches in the Music of the Classical Era, 14	Recent Researches in the Music of the Classical Era ; 14
Recent Researches in the Music of the Classical Era, 15	Recent Researches in the Music of the Classical Era ; 15
Recent Researches in the Music of the Classical Era, 16	Recent Researches in the Music of the Classical Era ; 16
Recent Researches in the Music of the Classical Era, 17	Recent Researches in the Music of the Classical Era ; 17
Recent Researches in the Music of the Classical Era, 18	Recent Researches in the Music of the Classical Era ; 18
Recent Researches in the Music of the Classical Era, 25	Recent Researches in the Music of the Classical Era ; 25
Recent Researches in the Music of the Classical Era, 26	Recent Researches in the Music of the Classical Era ; 26
Recent Researches in the Music of the Classical Era, 27	Recent Researches in the Music of the Classical Era ; 27
Recent Researches in the Music of the Classical Era, 28	Recent Researches in the Music of the Classical Era ; 28
Recent Researches in the Music of the Classical Era, 29	Recent Researches in the Music of the Classical Era ; 29
Recent Researches in the Music of the Classical Era, 3	Recent Researches in the Music of the Classical Era ; 3
Recent Researches in the Music of the Classical Era, 30-31	Recent Researches in the Music of the Classical Era ; 30-31
Recent Researches in the Music of the Classical Era, 33	Recent Researches in the Music of the Classical Era ; 33
Recent Researches in the Music of the Classical Era, 34	Recent Researches in the Music of the Classical Era ; 34
Recent Researches in the Music of the Classical Era, 35-36	Recent Researches in the Music of the Classical Era ; 35-36
Recent Researches in the Music of the Classical Era, 37	Recent Researches in the Music of the Classical Era ; 37
Recent Researches in the Music of the Classical Era, 38	Recent Researches in the Music of the Classical Era ; 38
Recent Researches in the Music of the Classical Era, 39	Recent Researches in the Music of the Classical Era ; 39
Recent Researches in the Music of the Classical Era, 40	Recent Researches in the Music of the Classical Era ; 40
Recent Researches in the Music of the Classical Era, 41	Recent Researches in the Music of the Classical Era ; 41
Recent Researches in the Music of the Classical Era, 42	Recent Researches in the Music of the Classical Era ; 42
Recent Researches in the Music of the Classical Era, 44	Recent Researches in the Music of the Classical Era ; 44
Recent Researches in the Music of the Classical Era, 45	Recent Researches in the Music of the Classical Era : 45
Recent Researches in the Music of the Classical Era, 46	Recent Researches in the Music of the Classical Era ; 46
Recent Researches in the Music of the Classical Era, 47	Recent Researches in the Music of the Classical Era ; 47
Recent Researches in the Music of the Classical Era, 48	Recent Researches in the Music of the Classical Era ; 48
Recent Researches in the Music of the Classical Era, 49	Recent Researches in the Music of the Classical Era ; 49
Recent Researches in the Music of the Classical Era, 50	Recent Researches in the Music of the Classical Era ; 50
Recent Researches in the Music of the Classical Era, 51	Recent Researches in the Music of the Classical Era ; 51
Recent Researches in the Music of the Classical Era, 52	Recent Researches in the Music of the Classical Era ; 52
Recent Researches in the Music of the Classical Era, 53	Recent Researches in the Music of the Classical Era ; 53
Recent Researches in the Music of the Classical Era, 55	Recent Researches in the Music of the Classical Era ; 55
Recent Researches in the Music of the Classical Era, 56	Recent Researches in the Music of the Classical Era ; 56
Recent Researches in the Music of the Classical Era, 57	Recent Researches in the Music of the Classical Era ; 57
Recent Researches in the Music of the Classical Era, 58	Recent Researches in the Music of the Classical Era ; 58
Recent Researches in the Music of the Classical Era, 60	Recent Researches in the Music of the Classical Era ; 60
Recent Researches in the Music of the Classical Era, 61	Recent Researches in the Music of the Classical Era ; 61
Recent Researches in the Music of the Classical Era, 62	Recent Researches in the Music of the Classical Era ; 62
Recent Researches in the Music of the Classical Era, 69	Recent Researches in the Music of the Classical Era ; 69
Recent Researches in the Music of the Classical Era, 70	Recent Researches in the Music of the Classical Era ; 70
Recent Researches in the Music of the Middle Ages and Early Renaissance	
Recent Researches in the Music of the Nineteenth and Early Twentieth Centuries	
Recent Researches in the Music of the Pre-Classical, Classical and Early Romantic Ears	
Recent Researches in the Music of the Renaissance	
Recent Researches in the Music of the Renaissance Era	Recent Researches in the Music of the Renaissance
Recent Reserches in the Music of the Classical Era	Recent Researches in the Music of the Classical Era
Recent Reserches in the Music of the Classical Era, 10	Recent Researches in the Music of the Classical Era ; 10
Recent Reserches in the Music of the Classical Era, 11	Recent Researches in the Music of the Classical Era ; 11
Recent Reserches in the Music of the Classical Era, 12	Recent Researches in the Music of the Classical Era ; 12
Recent Reserches in the Music of the Classical Era, 13	Recent Researches in the Music of the Classical Era ; 13
Recent Reserches in the Music of the Classical Era, 19	Recent Researches in the Music of the Classical Era ; 19
Recent Reserches in the Music of the Classical Era, 22	Recent Researches in the Music of the Classical Era ; 22
Recent Reserches in the Music of the Classical Era, 23	Recent Researches in the Music of the Classical Era ; 23
Recent Reserches in the Music of the Classical Era, 24	Recent Researches in the Music of the Classical Era ; 24
Recent Reserches in the Music of the Classical Era, 4	Recent Researches in the Music of the Classical Era ; 4
Recent Reserches in the Music of the Classical Era, 43	Recent Researches in the Music of the Classical Era ; 43
Recent Reserches in the Music of the Classical Era, 5	Recent Researches in the Music of the Classical Era ; 5
Recent Reserches in the Music of the Classical Era, 54	Recent Researches in the Music of the Classical Era ; 54
Recent Reserches in the Music of the Classical Era, 59	Recent Researches in the Music of the Classical Era ; 59
Recent Reserches in the Music of the Classical Era, 6	Recent Researches in the Music of the Classical Era ; 6
Recent Reserches in the Music of the Classical Era, 7	Recent Researches in the Music of the Classical Era ; 7
Recent Reserches in the Music of the Classical Era, 8	Recent Researches in the Music of the Classical Era ; 8
Recent Reserches in the Music of the Classical Era, 9	Recent Researches in the Music of the Classical Era ; 9
Recent Reserches in the Music of the Pre-Classical, Classical, and Early Romantic Era, 1	Recent Reserches in the Music of the Pre-Classical, Classical, and Early Romantic Era ; 1
Recent Reserches in the Music of the Pre-Classical, Classical, and Early Romantic Era, 2	Recent Reserches in the Music of the Pre-Classical, Classical, and Early Romantic Era ; 2
Receuil de chansons pour une voix seule avec accompagnement de piano	
Reclam Bibliothek. Biografien	
Reconstitutions et réalisations de Jean Thilde	
Recueil de chants à plusieurs voix sans accompagnement disposés pour l' usage des classes de Solfège au Conservatoire royal de Bruxelles	
Recueil de scènes enfantines	
Recueil de valses pour piano	
Recueil factice (Fonds Eva Dell'Acqua)	Recueil factice
Reeks van Vlaamsche kluchtliederen	
Reeks Zoo Classic : 6 concerten in de zaal Koningin Elisabeth [Antwerpen]	Reeks Zoo Classic
Reihe A: schulen für blasinstrumente	
Reihe Deutscher Vergangenheit	
Reihe Hanser	
Reihe Meister der russischen und sowjetrussischen Musik	
Reihe Passagen	
Reklams Universal-Bibliothek	
Rembrandt-Reihe	
Renaissance Lute Music	
Renaissance Music Prints	
Renaissance-muziek 1400 - 1600 : donum natalicum René Bernard Lenaerts	
Renesansna i barokna glzba u Hrvatskoj = Renaissance and baroque music in Croatia	Fenaissance and Baroque Music in Croatia
Repertoár dechových nástroju	
Repertoire Choudens	Répertoire Choudens
Répertoire Choudens	
Répertoire classique du chant français	
Répertoire classique et moderne du Violon	Répertoire classique et moderne du violon
Répertoire Classique et Moderne du Violon	Répertoire classique et moderne du violon
Répertoire concertant pour violon	
Répertoire de chants sacrés faciles avec accompagnement d'orgue	
Répertoire de danses : pour piano à 4 mains	
Répertoire de la classe de saxophone du Conservatoire National Supérieur de Musique de Paris	
Repertoire de la Colbran I	Répertoire de la Colbran ; 1
Repertoire de la Colbran II	Répertoire de la Colbran ; 2
Repertoire de la Colbran III	Répertoire de la Colbran ; 3
Répertoire de la Colbran III	Répertoire de la Colbran ; 3
Répertoire de la Colbran IV	Répertoire de la Colbran ; 4
Répertoire de la Colbran IX	Répertoire de la Colbran ; 9
Répertoire de la Colbran V	Répertoire de la Colbran ; 5
Répertoire de la Colbran VI	Répertoire de la Colbran ; 6
Répertoire de la Colbran VII	Répertoire de la Colbran ; 7
Répertoire de la Colbran VIII	Répertoire de la Colbran ; 8
Répertoire de la Colbran X	Répertoire de la Colbran ; 10
Répertoire de la Colbran XI	Répertoire de la Colbran ; 11
Répertoire de la Colbran XII	Répertoire de la Colbran ; 12
Répertoire de la musique principale de l'Armée de l'Air	
Répertoire de la S.A.C.E.M. Harmonie et fanfare	
Répertoire de la scène française	
Répertoire de l' organiste	
Répertoire de l' Organiste	Répertoire de l' organiste
Répertoire des bouffes parisiens	
Répertoire des Bouffes Parisiens	Répertoire des bouffes parisiens
Répertoire des Champs Elysées	
Répertoire des Concerts de Monte-Carlo, Trouville, Vichy, Aix-les-Bains, Spa, Kreuznach, Karlsbad, etc...	
Répertoire des concerts du Conservatoire de Bruxelles	Répertoire des Concerts du Conservatoire de Bruxelles
[Répertoire des Concerts du Conservatoire de Bruxelles	
Répertoire des Concerts du Conservatoire de Bruxelles	
Répertoire des concerts du Jardin d'acclimatation et des casinos de Spa	
Répertoire des Conservatoires	
Répertoire des Conservatoires : édition Wouters doigtée et annotée	
Répertoire des Conservatoires Royaux de Bruxelles et d' Anvers	Répertoire des Conservatoires Royaux de Bruxelles et d'Anvers
Répertoire des Conservatoires Royaux de Bruxelles et d'Anvers	
Répertoire des cours de piano	
Répertoire des danses exécutées par la Chapelle hongroise	
Répertoire des jeunes pianistes	
Répertoire des jeunes Pianistes	
Répertoire des Jeunes Pianistes	Répertoire des jeunes pianistes
Repertoire des nouvelles danses en vogue	
Répertoire des nouvelles Danses en Vogue pour Piano	
Répertoire des opéras français	
Répertoire des pensionnats	
Répertoire des Pensionnats	Répertoire des pensionnats
Répertoire des Sociétés Chorales : collection de choeurs à 4 voix d' homme sans accompagnement	
Répertoire des Sociétés Chorales : collection de choeurs à 4 voix d' Homme sans accompagnement	Répertoire des Sociétés Chorales : collection de choeurs à 4 voix d' homme sans accompagnement
Répertoire des sociétés philharmoniques, concerts populaires, casinos, etc. : transcriptions classiques pour petit orchestre par F. A. Gevaert	
Répertoire D. Tagliafico, oeuvres choisies	
[Répertoire du chant du Conservatoire Royal de Bruxelles	
Répertoire du chant du Conservatoire Royal de Bruxelles	
Répertoire du "Chat-noir"	
Répertoire du Conservatoire National de Musique de Paris	
Repertoire du Conservatoire royal de Bruxelles	Répertoire du Conservatoire royal de Bruxelles
Répertoire du Conservatoire royal de Bruxelles	
Répertoire du Conservatoire Royal de Bruxelles	Répertoire du Conservatoire royal de Bruxelles
Répertoire du Vrai Musicien : Collection choisie de Morceaux Brillants, Moyenne Force, Faciles : 1ère Série N° 11	Répertoire du Vrai Musicien ; 1/11
Répertoire du Vrai Musicien : Collection choisie de Morceaux Brillants, Moyenne Force, Faciles : 1ère Série N° 19	Répertoire du Vrai Musicien ; 1/19
Repertoire explorer	Repertoire Explorer
Repertoire Explorer	
Repertoire explorer : 1671	Repertoire Explorer ; 1671
Repertoire explorer : 1684	Repertoire Explorer ; 1684
Repertoire explorer : 1687	Repertoire Explorer ; 1687
Repertoire explorer : 1689	Repertoire Explorer ; 1689
Repertoire explorer : 1691	Repertoire Explorer ; 1691
Repertoire explorer : 1695	Repertoire Explorer ; 1695
Repertoire explorer : 1707	Repertoire Explorer ; 1707
Repertoire explorer : 1708	Repertoire Explorer ; 1708
Repertoire explorer : 1710	Repertoire Explorer ; 1710
Repertoire explorer : 1711	Repertoire Explorer ; 1711
Repertoire explorer : 1717	Repertoire Explorer ; 1717
Repertoire explorer : 1718	Repertoire Explorer ; 1718
Repertoire explorer : 2514	Repertoire Explorer ; 2514
Repertoire explorer : 2515	Repertoire Explorer ; 2515
Repertoire explorer : The Flemish Music Collection	
Repertoire Explorer the Flemish Music Collection	Repertoire explorer : The Flemish Music Collection
Répertoire Fragson	
Répertoire International de la Presse Musicale : a Retrospective Index Series	
Repertoire Jan Kubelik	
Répertoire Mayol	
Répertoire moderne de la Schola Cantorium : 18	Répertoire moderne de la Schola Cantorium ; 18
Répertoire Moderne du Grand-Orgue	
Répertoire Paulette Darty	
Repertoire pour ensemble de cuivres	
Répertoire S.A.B.A.M.	
Répertoire S.A.C.E.M. Harmonie et fanfare	
Repertoire virtuoses accordeonistes	
Répertoire Yvette Guilbert	
Repertoir von Paula Menotti	
Repertoir von Paula Menotti : 1	Repertoir von Paula Menotti ; 1
Repertoriu instrumental	
Repertorium der liefdadige vrouwen van Antwerpen	
Repertorium Q. J. Van Trigt	
[Repertorium van het Koninklijk Vlaams Conservatorium]	
Repertorium van het Koninklijk Vlaams Conservatorium	
Réponses	
Resonant cahiers	
Retrospectief	
Revised and enlarged edition	
Revisions Crickboom	
Révisions Crickboom	
Revue belge de musicologie = Belgisch tijdschrift voor muziekwetenschap	
Revue belge de Musicologie = Belgisch Tijdschrift voor Muziekwetenschap	Revue belge de musicologie = Belgisch tijdschrift voor muziekwetenschap
Revue Bénédictine	
Revue bibliographique belge	
Revue de la Société liégeoise de musicologie, 24-25	
Revue de l' Instruction Publique	
Revue de Musicologie	
Revue générale	
Revue mélodique : collection de petites fantaisies instructives : sur des motifs d'opéras favoris à quatre mains pour le piano	
Rhapsodies hongroises pour le piano par F. Liszt : 3.me série	Rhapsodies hongroises pour le piano par F. Liszt ; 3e série
Rhapsodies hongroises : pour piano	
Ricercate e passaggi	
Ricerdate e passagi	Ricercate e passaggi
Richard Wagner	
Richard Wagner Sämtliche Werke	
Ricordi Opera Full Score Series	
Ricordi opera vocal score series	Ricordi Opera Vocal Score Series
[Ricordi Opera Vocal Score Series]	
Ricordi Opera Vocal Score Series	
Ricordi Vocal Gems	
Riedizione critica delle opere di Bruno Maderna	
RILM Retrospectives	
Rire à la Renaissance	
RISM : Répertoire International des Sources Musicales	
Rivaux & amis	
Rivaux et amis : 10 fantaisies de concours : pour piano	
Rivista musicale italienne	
Rob. Schumann's Sämtliche Werke	
Rob. Schumann's Werke : für Pianoforte Solo	
Romances nouvelles	
Romances : pour chant et piano	
Romances : pour une voix avec accompagnement de piano	
Romances pour une voix avec accompagnement de Piano	
Romanzen : für Gesang	
Rondels	
Rondels attribués à Villon	
Rororo	
Rororo Bildmonographien	
Rororo Handbuch	
Rororo Opernbücher	
Rororo Panther	
Rororo Sachbuch	
Rororo Taschenbuch Ausgabe	
Ross Winters Recorder Pack. Easy Class	
Ross Winters Recorder Pack. Moderate Class	
Ross Winters Recorder Pack. Moderately Easy Class	
Ross Winters Recorder Pack. Moderately Easy Class [Senior Class]	
Ross Winters Recorder Pack. Solo Class	
Routledge Reference	
Rowohlts Deutsche Enzyklopädie [= RDE] : Musikwissenschaft	Rowohlts Deutsche Enzyklopädie : Musikwissenschaft
Rowohlts Monographien	
Rowohlts Monographien [= RM]	Rowohlts Monographien
Royal College Edition	
Rühle's Musikalische 20 Pfennig-Bibliothek	
Rühle's Wholfeile Musikbibliothek	Rühle´ s Wohlfeile Musikbibliothek
Rühle´ s Wohlfeile Musik-Bibliothek	
Rühle's Wohlfeile Musik-Verlag	
Russian Music Studies	
Russian Songs	
Russkaja muz'ika	
Saggi di storia locale	
Saggi e Testi	
Salzburger Kirchenmusik	
Samba series	
Sammelbände für vergleichende Musikwissenschaft	
Sammlung Horizont	
Sammlung Klosterberg. Neue Folge	
Sammlung Luchterhand	
Sammlung Metzler. Realienbücher für Germanisten	
[Sammlung von] Kirchen-Oratorien u. -Kantaten [für Chor und Einzelstimmen mit Orgelbegleitung unter Gemeinde-Mitwirkung]	[Sammlung von] Kirchen-Oratorien und  -Kantaten
Sammlung von Liedern	
Sammlung von Musikwerken der vorzüglichsten Kirchencomponisten früherer Zeit	
Sämtliche Duette für zwei Violinen	
Sämtliche Kirchensonaten = Complete Church Sonatas	
Sämtliche Klavierwerke = Complete Piano Works = Oeuvres complètes pour piano	Complete Piano Works
Sämtliche mikrotonale Werke	
Sämtliche Motetten für eine Solostimme	
Sämtliche Orgelwerke = Complete Organ Works	Complete Organ Works
Sämtliche Orgelwerke = Complete Works for Organ	Complete Organ Works
Sämtliche Sinfonien	
Sämtliche werke	Sämtliche Werke
Sämtliche Werke	
Sämtliche Werke. Abteilung I. Geistliche Vokalmusik	
Sämtliche Werke. Abteilung I. Geistliche Vokalmusik. 1. Geistliche Gesänge III	
Sämtliche Werke. Abteilung I. Geistliche Vokalmusik. 1. Messen und Totenmessen	
Sämtliche Werke. Abteilung I. Geistliche Vokalmusik. Geistliche Gesänge I	
Sämtliche Werke. Abteilung I. Geistliche Vokalmusik. Geistliche Gesänge II für gemischten Chor a cappella	
Sämtliche Werke. Abteilung III. Dramatische Musik	
Sämtliche Werke. Abteilung II. Oratorien und Kantaten	
Sämtliche Werke : Abteilung IV: Orchesterwerke : Reihe A, Band 9,1	
Sämtliche Werke : Abteilung IV: Orchesterwerke : Reihe B, Band 14,2	
Sämtliche Werke : Abteilung IV: Orchesterwerke : Reihe B, Band 9	
Sämtliche Werke : Abteilung IV: Streichorchester : Reihe A, Band 9,2	
Sämtliche Werke. Abteilung IV. Weltliche Vokalmusik	
Sämtliche Werke. Abteilung IX. Bearbeitungen	
Sämtliche Werke : Abteilung V: Chorwerke : Reihe B, Band 16, Teil 1	
Sämtliche Werke : Abteilung V: Chorwerke : Reihe B, Band 16, Teil 3	
Sämtliche Werke. Abteilung VIII. Orgelwerke	
Sämtliche Werke : Abteilung VII: Kammermusik: Reihe A, Band 28	
Sämtliche Werke : Abteilung VII: Kammermusik: Reihe B, Band 28	
Sämtliche Werke. Abteilung VII. Klavierwerke I	
Sämtliche Werke. Abteilung VII. Klavierwerke II	
Sämtliche Werke. Abteilung VII. Klavierwerke III	
Sämtliche Werke. Abteilung VII. Klavierwerke IV	
Sämtliche Werke. Abteilung VI. Kammermusik II	
Sämtliche Werke. Abteilung VI. Kammermusik III	
Sämtliche Werke. Abteilung VI. Kammermusik IV	
Sämtliche Werke : Abteilung VI: Kammermusik: Reihe A, Band 23	
Sämtliche Werke : Abteilung VI : Kammermuzik II : Reihe B, Band 23, 1	
Sämtliche Werke. Abteilung V. Orchestermusik Kleinere Orchesterwerke	
Sämtliche Werke. Abteilung V. Orhestermusik Sinfonien	
Sämtliche Werke. Abteilung V. Sinfonie in F op. 87	Sämtliche Werke. Abteilung V
Sämtliche Werke für das Clavier mit und ohne Begleitung	
Sämtliche Werke für Tasteninstrumente = Complete keyboard works	Complete Keyboard Works
Sämtliche Werke Ivo de Vento	
SATB div. a cappella Collection	
S & B Carols	S&B Carols
S&B Carols	
Sbírka Kapesních Partitur	
Scene	
Scènes comiques	
Scènes lyriques : à une voix avec accompagnement de piano	
Schirmer's Composer's Autograph Series	
Schirmer 's library of musical classics	Schirmer's Library of Musical Classics
Schirmer's library of musical classics	Schirmer's Library of Musical Classics
Schirmer 's Library of musical classics	Schirmer's Library of Musical Classics
Schirmer's Library of Musical Classics	
Schirmer's library of Musical classics : vocal	Schirmer's Library of Musical Classics
Schmidt's educational series	
Schneiderbuch	
Schola Cantorum Basiliensis Scripta 2	
Schott Educational Publications	
Schott Harmonie Serie	
Schott Kammerchor-Reihe	
Schott Master Class	
Schott Musik des 20. Jahrhunderts = Schott Music of the 20th Century	
Schott Musikpädagogik	
Schott Musikwissenschaft	
Schott Pro Line	
Schott's Chorverlag	
Schott's Domesticum Salon Orchester	
Schott's series for voice and recorder	
Schott's Taschenbücher für Akkordeon	
Schott Workshop	
Schräge Köpfe	
Schriften	
Schriften der Musikhochschule Würzburg	
Schriften des Arbeitskreises Selbständiger Kultur-Institute	
Schriften des Händel-Hauses in Halle	
Schriftenreihe	
Schriftenreihe der Deutschen Rossini Geselleschaft	
Schriftenreihe der Deutschen Rossini Gesellschaft e.V.	Schriftenreihe der Deutschen Rossini Geselleschaft
Schriftenreihe der Hochschule für Musik in München [= SHM]	Schriftenreihe der Hochschule für Musik in München
Schriftenreihe der Othmar Schoeck Gesellschaft	
Schriften zur Musikwissenschaft	
Schrimer's Library of Musical Classics	Schirmer's Library of Musical Classics
Schubert Album	
Schubert durch die Brille : Veröffentlichung des Internationalen Franz Schubert Instituts : Mitteilungen	Schubert durch die Brille
Schüle	
Schule des Polyphonen Spiels	
Schumann Briefedition	
Schweizerische National-Ausgabe = Èdition nationale suisse	
Sciences humaines et sociales	
Scolar Press Music Manuscripts in Facsimile	
Score series	
Scriptie cellodidactiek	
Scriptie clavecimbeldidactiek	Scriptie klavecimbeldidactiek
Scriptie dwarsfluitdidactiek	
Scriptie gitaardidactiek	
Scriptie muziekgeschiedenisdidactiek	
Scriptie pianodidactiek	
Secció de Música, 41	Secció de Música ; 41
Sechs Sonaten	
Sechs Streichquartette	
Sechs Violin-Sonaten	
Sechs violon-sonaten : Mit Verzierungen und Klavierbegleitung von Gevaert Bogenstriche und Fingersatz von Colyns	
Sechzehn Sonaten für Violoncello und Basso continuo	
Second Series : Music Literature	
Section A : Music	
Section B : Commentary	
Sei ariette	
Selecta : Grande Collecion de Morceaux célèbres soigneusement transcrits ( moyenne force ) pour Violon Seul	
Selection of Famous Melodies from Works by the World's most Popular Composer	
Select Works : for Viola & Pianoforte	
Sémiotique et philosophie de la musique	
Sémiotique et Philosophie de la musique	Sémiotique et philosophie de la musique
Seraphic Tunes	
Seria didattica	
Série 3	
Série Accordeon	
Série accordéon De Hollander	
Serie A : Manuscrits	
Serie A : Orchestral and Vocal Works, 1-5	Serie A : Orchestral and Vocal Works ; 1-5
Série des chefs-d'oeuvre classiques pour le piano accompagnés d'observations traditionnelles sur la manière d'exécuter ces oeuvres	
Serie Didáctica	
Serie E : Carl Philipp Emanuel Bach	
Série française	
Série Française	Série française
Série Frank Engelen	
Série I : France 1600 - 1800	
Série I : France 1800 - 1800	
Série I : France 1800 - 1860	
Série I : Frankrijk 1600 - 1800	Série I : France 1600 - 1800
Série II : France 1600 - 1800	
Série II : France 1800 - 1860	
Série III : Europe	
Série IV : Italie 1600 - 1800	
Serie Marschtriomphen	
Série moderne d'accordeon musette	
Série musette	
Série Musette, la collection des virtuoses	Série musette
Serie Musik Piper - Schott	Serie Piper
Serie Musik Piper - Schott [= SP]	Serie Piper
Série Musique	
